TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,235,103.842004,31.810809,39.659984,40.710778,9.792866,10.224157,17.403240,16.272977,28.166009,33.892227,31.742672,39.644264,40.675652,0.682344,,,,,,,8587818119bafcf39218097b626c184d,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,110,3131.110121,41.522579,47.573000,50.671085,24.374406,18.514786,86.253650,83.913404,40.363007,42.527426,41.509651,47.566619,50.658991,0.389687,,,,,,,1cc7a6d94310740611b3ceb4b134e9a0,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,135,1474.282026,40.351653,46.581438,49.225651,21.196255,17.195542,76.652138,74.145565,38.219053,41.503899,40.324497,46.571916,49.207603,0.430353,,,,,,,4409cfb64983fa1cbca1496c685fa4d3,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,160,668.374087,38.507367,45.056865,47.252693,17.661841,15.409921,61.684051,59.204840,35.548730,39.903667,38.459972,45.042614,47.227569,0.503060,,,,,,,c133b84c50a2f1f1346bb1e63c31dfb0,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,185,310.327211,36.100044,43.184409,44.867075,14.268804,13.364527,43.450045,41.226963,32.656237,37.835814,36.037169,43.164921,44.835947,0.602926,,,,,,,83fe0aedd9d874becfdf93a2c2dfc74b,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,210,142.930300,33.312903,40.891848,42.177952,11.194328,11.257853,24.272164,22.801069,29.684323,35.333983,33.238890,40.872145,42.136918,0.747461,,,,,,,d54bd2e5b5f515279d2a909b3b2956fe,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,235,63.993852,30.305807,38.440845,39.424031,8.599632,9.313553,9.613148,9.005778,26.682732,32.602197,30.238412,38.422175,39.348765,0.899301,,,,,,,3e5ee6a5dd35c1844a048e9d3fd31802,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,110,2238.645047,40.901101,47.061319,50.034174,23.022699,17.849061,80.291877,77.816770,39.156574,42.044984,40.882387,47.052292,50.017976,0.435510,,,,,,,a48ef11439c9c683bdaa5126f642ee57,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,135,1068.604011,39.597173,45.951207,48.437717,19.788492,16.459094,69.472346,66.882487,37.036515,40.881617,39.562842,45.939296,48.417045,0.483466,,,,,,,479862e1eb1ef3e3b0984aaef4d1e0e8,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,160,488.664566,37.576187,44.331421,46.340508,16.300031,14.599315,53.605795,51.158627,34.365897,39.140362,37.522294,44.315127,46.307992,0.582339,,,,,,,6911d2e0812a0b0ef4389ea2e4cbd1c2,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,185,224.788135,35.016469,42.385359,43.849494,13.031138,12.534611,34.693925,32.844866,31.467013,36.920865,34.947419,42.368907,43.814544,0.708032,,,,,,,8d4d165a439d68193b1cdaf6f9c341c2,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,210,102.078844,32.162000,40.011140,41.341958,10.141626,10.482389,16.933554,15.872044,28.523945,34.372057,32.088459,39.989655,41.305014,0.918452,,,,,,,f7dbb151489b7b5f5fa5546ad80907e9,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,235,46.008146,29.170468,37.621381,38.701472,7.775178,8.661846,5.467686,5.003755,25.582464,31.491685,29.106405,37.599293,38.640852,1.098180,,,,,,,df254d6ef7526445a768a309f5d31f28,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,110,1391.258588,39.633053,46.189765,48.904196,20.846428,16.642576,65.274171,62.902185,36.949756,41.158270,39.599565,46.174710,48.880603,0.467642,,,,,,,dd412d84bafc04b8c19565c17a440145,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,135,677.223085,38.223658,44.963575,47.229530,17.695403,15.233485,53.408303,51.089767,35.078625,39.841487,38.177893,44.947132,47.202432,0.534322,,,,,,,8d9f44e00128950089b03f5f59b1ec0e,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,160,310.024744,36.056096,43.251052,45.079662,14.391134,13.365006,37.262708,35.278979,32.562936,37.917553,35.990022,43.233373,45.052329,0.662600,,,,,,,be8a93d75109e3f00605c7d7089db8ae,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,185,141.912242,33.441251,41.117864,42.593962,11.409780,11.383993,21.482956,20.104939,29.808057,35.540374,33.367023,41.102656,42.554222,0.878679,,,,,,,ab3f65ca2b2495d0ceb1c0b906ba191b,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,210,63.315146,30.564827,38.859922,39.870536,8.810915,9.477555,8.222516,7.554629,26.945305,32.874789,30.492373,38.843265,39.802654,1.149382,,,,,,,a12b3103df6863bba40e48c0c03b0534,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,235,28.999923,27.719608,36.253955,37.504843,6.931477,7.964573,1.263407,1.189873,24.168015,30.119240,27.663804,36.215556,37.422886,1.281190,,,,,,,c0b255b353b0443fceb8c825256983a8,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,110,24843.424883,43.193313,49.109502,49.320683,32.455736,22.933030,99.970029,99.961747,44.779098,44.214181,43.096700,49.016369,49.221864,0.010310,,,,,,,a145cec37c44cf18ceeb8198508f119e,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,135,10646.405902,41.775250,47.275943,47.412863,29.286961,21.120778,99.956349,99.944824,41.663142,42.703886,41.702725,47.198743,47.321739,0.012272,,,,,,,753956337e52503f9f4ffc4cc3cfe4fa,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,160,4783.460232,39.434843,44.881021,44.934617,24.946465,18.385478,98.878177,96.747716,37.512725,40.464187,39.352080,44.799112,44.832304,0.013997,,,,,,,de549aec152ea55647932514ce200204,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,185,2182.673941,36.458770,42.287299,42.257244,20.283170,15.198480,84.777015,82.292637,33.258173,37.764959,36.367670,42.204504,42.140295,0.016778,,,,,,,da66193f8435bd203f58baa94bdb8b22,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,210,975.945900,33.237843,39.697848,39.609802,15.783877,12.026845,63.752234,61.583161,29.311334,34.894450,33.140039,39.618180,39.500600,0.027897,,,,,,,d6e6522eb1fafb2ca4d4e5cc84e3e5c0,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,235,405.696457,29.943159,37.028604,36.845043,11.577062,9.049972,41.056304,39.700130,25.679017,31.897141,29.844253,36.944885,36.733512,0.075245,,,,,,,4417a49e4b9f854a7984b77970190218,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,110,14703.971721,42.321406,47.785802,47.825655,30.682471,21.912771,99.962410,99.950750,42.993179,43.241663,42.248047,47.687125,47.706147,0.011006,,,,,,,4edb58c47d4ab6eec905b29c383e6a47,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,135,6846.962269,40.536472,45.848826,45.859907,27.007247,19.699734,99.942174,99.758242,39.425831,41.477995,40.459742,45.760818,45.747292,0.014174,,,,,,,73d9de226ae3b4779211bb417618c286,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,160,3074.106201,37.817548,43.445913,43.416845,22.441386,16.667569,92.279793,89.740354,35.142026,39.012778,37.727296,43.364132,43.297982,0.016122,,,,,,,649b4462ba02a42a36233587e40c1f45,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,185,1369.595328,34.684813,40.844225,40.790730,17.790447,13.447693,73.766622,71.354591,31.031855,36.210266,34.586492,40.755611,40.667474,0.024838,,,,,,,0b41c4633eb46bed348179d5c385d5be,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,210,591.956966,31.463665,38.406765,38.215839,13.486757,10.399205,51.149857,49.355821,27.320473,33.354339,31.362462,38.318228,38.093828,0.058845,,,,,,,1249aa8cce52223923e820497eb878a2,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,235,234.430185,28.282095,36.021991,35.726596,9.564263,7.673517,30.963456,30.082452,23.984848,30.485261,28.180122,35.930819,35.604568,0.128806,,,,,,,020f4030c6262573541f79a824ebaf2f,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1920x1080,110,10620.032275,41.287841,46.424137,46.427100,29.148961,20.865000,99.950598,99.936791,41.328681,42.219051,41.207108,46.312550,46.275306,0.012763,,,,,,,f332ea814cec3b1410dae55d1ed9e199,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1920x1080,135,5020.280642,39.340577,44.552624,44.538409,25.241932,18.453069,99.031417,96.782618,37.622387,40.354280,39.256836,44.456035,44.403506,0.016668,,,,,,,9b691ff10b59de704f1c290b02c94a87,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1920x1080,160,2231.212480,36.517795,42.239552,42.188440,20.604220,15.353842,85.516857,82.894641,33.416289,37.840880,36.423926,42.147797,42.064440,0.023038,,,,,,,f80a71348be5f2f938321910bd90e0c3,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1920x1080,185,976.838546,33.377471,39.824513,39.740042,16.057031,12.206075,64.760376,62.469658,29.490945,35.064542,33.276059,39.731619,39.615511,0.045698,,,,,,,fccc689763d29908ad500138c145818f,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1920x1080,210,409.617459,30.215028,37.511472,37.350094,11.929624,9.303518,42.552704,41.079276,25.981640,32.270790,30.108486,37.416114,37.221405,0.127957,,,,,,,24ee2f36aeb9b2d10cdb0c5155c3663e,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1920x1080,235,155.958503,27.172029,35.274361,34.894130,8.254250,6.797900,24.501807,23.909463,22.888141,29.513059,27.068992,35.193139,34.766559,0.208195,,,,,,,a92c5b599f569bfe3a22a4a0bee34e2d,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1280x720,110,6606.445862,38.725679,44.073775,44.264922,26.573620,18.570818,98.458294,96.262422,37.371857,40.139611,38.560035,43.936955,44.066373,0.012716,,,,,,,9b94794e6a027f132843805ff0359cdc,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1280x720,135,3149.221240,37.024044,42.462137,42.598561,22.569236,16.304904,89.376972,86.787135,34.431257,38.398393,36.896380,42.349607,42.432080,0.017527,,,,,,,6c51e3b0cc76eef33b9fbbcb9469d4a8,
