TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,110,1770231,37.563427,41.936517,44.446335,38.266062,22.383450,94.393776,92.944331,42.720319,39.581537,37.563427,41.936517,44.446335,0.029624,29195.36,1.78,168896717121082,9723143639,81532304187115,5003720910,66ac9b18ceb3488f9d2d41a62b277b1f,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,135,902698,33.158350,38.817208,41.420368,32.230294,18.438558,89.152254,86.854571,36.427057,35.915590,33.158350,38.817208,41.420368,0.050723,84057.99,1.85,378188032726869,8281057954,216609939221376,5048497767,7aac1f23c108aede17aa344fbc21b6bb,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,160,424304,29.143264,35.709692,38.455889,26.140917,14.445627,74.531591,72.173540,30.102814,32.432834,29.143264,35.709692,38.455889,0.094590,65028.91,1.42,292005507166359,7028549828,167176619463997,3937270112,c33caa333e39ac8f0fa7d37cb817954f,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,185,191389,25.532232,32.498337,35.507006,20.125509,10.596234,51.518975,49.575997,24.257694,29.116267,25.532232,32.498337,35.507006,0.183740,39692.21,1.15,193614911394660,6236298330,109990738688172,3443675265,62e0bcfd3ba49cc99e36640f095825b3,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,60,3948596,48.574913,51.778988,53.053452,51.348148,33.760611,97.092293,96.554050,54.075199,49.021679,48.574913,51.778988,53.053452,0.000159,24769.30,2.13,144474732754622,10091736646,69170960935964,6033836957,c8724b7acf82435ec74eeea933ee356d,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,85,2286698,42.917514,49.169420,50.723136,45.535471,27.896635,96.344993,95.579184,49.205943,44.463295,42.917514,49.169420,50.723136,0.000315,36386.74,2.26,169601872089807,9516086689,93692421721162,6112809719,f628b52a64ec78ea27817ed2aae14c42,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,110,1121167,38.060191,46.487409,48.147557,39.584882,22.839840,94.928805,93.574442,42.758818,40.418443,38.060191,46.487409,48.147557,0.000777,45113.89,1.71,205582244911897,7461085525,115956367515035,4664599266,11eb6ad73458298168ff259b11eb7e8d,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,135,519198,34.286702,43.618246,45.432206,33.447071,18.907129,90.195665,88.209650,36.277390,37.076786,34.286702,43.618246,45.432206,0.016391,85053.12,1.35,375713630980635,6343636244,219181641947015,3723434675,1c83c4ca6b020842abe63190cbcabb30,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,160,254963,31.010349,40.795901,42.735868,27.262715,15.243890,77.777465,75.534421,30.343689,34.028275,31.010349,40.795901,42.735868,0.057275,44861.95,0.95,243893341463938,5901726043,125287948928558,2667405439,617103a72f52f0124c06cdf53bd802de,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,185,124011,27.608743,38.239989,40.085794,21.254814,11.561244,58.183460,56.027676,25.093393,30.922446,27.608743,38.239989,40.085794,0.051320,24574.02,0.81,139445540110738,5209205799,68636370604778,2269987231,ab99e34dd7aab76d90ccbffe79d0489e,
