TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AI,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,210,1742.521479,31.295505,34.572718,33.642148,11.824298,10.939750,46.753383,44.717032,26.898955,34.001105,31.275670,34.554786,33.551365,2.104493,60943.62,13.10,295653642336991,78338123195,161198868033599,37745836629,e60e3df562c5670cffc57345433af230,
AI,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,85,164031.520000,49.206409,46.218445,50.153746,32.380508,25.068208,99.331086,97.550302,47.633863,47.211758,49.205740,46.217826,50.152411,0.225472,509018.03,22.04,2827064525908137,126873230864,1421503825662926,61576226961,b2f42a7cd64049ad696eacea2a16da4e,
AI,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,110,75666.000000,45.132875,42.879154,47.541548,26.433034,20.650672,93.926450,91.598906,41.994830,43.881687,45.132102,42.878219,47.540265,0.510033,410554.95,25.69,1810235014604812,119414706279,1043150002275380,70179306508,8860cb83f8c58fcd9a5e70b5a342827e,
AI,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,135,32929.648000,41.161755,40.416433,45.462986,20.832637,16.494044,81.259352,78.755512,37.109868,41.129504,41.161037,40.414927,45.461853,0.708667,337165.14,15.84,1929266328116927,110502157168,941588006927825,44267045691,ec2128da1559de49a9b7f114a4684252,
AI,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,160,13382.560000,37.354662,38.362764,43.448133,15.343923,12.584392,56.886891,55.146163,32.860444,38.500914,37.354033,38.361324,43.446833,0.974430,154894.46,14.75,896828861807943,105020754447,432564628516556,41224271477,a163ba55384ce74a5fe76f9ab84e9cdf,
AI,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,185,4465.440000,33.852875,36.301105,41.297026,10.472367,9.239436,30.668404,29.944324,29.230595,35.920227,33.852148,36.300202,41.295745,1.430669,78127.06,15.54,362430441440611,87872325063,199585960093590,43821691992,858135feb2b21bc414e48f11ee8b5897,
AI,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,210,909.616000,31.049195,34.396251,39.068579,7.080040,6.948115,8.147374,7.972865,26.468988,33.666495,31.048534,34.394700,39.066057,2.240861,23122.91,7.75,133373148874942,60082729043,64578140132993,21646211526,2ee7d8e4ea1a6d1c4420b04b81c10c6e,
AI,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,85,49096.238616,46.822696,49.312870,47.033949,34.113207,25.675302,99.846440,99.806909,47.967357,46.796514,46.816879,49.305319,47.029412,0.000327,389249.17,18.74,1770429944746543,85433839015,998851678986527,51253115895,09cf3d35532d4c7c3dbd6afe1541ce51,
AI,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,110,22748.412816,44.897187,47.212526,45.226192,29.969359,23.552455,99.768227,99.201120,44.578649,45.116145,44.884061,47.201759,45.215646,0.002612,231780.43,16.35,1116993427271369,92828528941,641984256586044,48890672297,eb241f8054852061a415e8152647606a,
AI,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,135,11268.879840,42.367341,44.876815,43.551090,25.737455,20.955287,94.393006,92.201591,40.358766,43.267419,42.347811,44.868210,43.540583,0.005982,301924.23,15.05,1337663493440150,84993944081,772841217304786,42236496697,7cf930e15a1256a1a9d81242f998f909,
